,Unnamed: 0,Unnamed: 0.1,fund.fundFamilyName,fund.globalId,legalName,analytics.expenseRatio,Africa,Asia Developed,Asia Emerging,Australasia,Canada,Europe Emerging,breakdowns.region.europeExEuro,breakdowns.region.eurozone,breakdowns.region.japan,breakdowns.region.latinAmerica,breakdowns.region.middleEast,breakdowns.region.other,United Kingdom,United States,breakdowns.region.unknown,breakdowns.stockSector.basicMaterials,breakdowns.stockSector.communicationServices,breakdowns.stockSector.consumerCyclical,breakdowns.stockSector.consumerDefensive,Energy,Financial Services,breakdowns.stockSector.healthcare,breakdowns.stockSector.industrials,breakdowns.stockSector.other,breakdowns.stockSector.realEstate,Technology,breakdowns.stockSector.unknown,breakdowns.stockSector.utilities,globalFundId,category,categoryId,fund,assetClass,assetType,risk.totalRisk,fund.priceReturnyr1,fund.priceReturnyr10,fund.priceReturnyr3,fund.priceReturnyr5,fund.histReturnyr1,fund.histReturnyr3,fund.histReturnyr5,fund.histSharpeRatioyr1,fund.histSharpeRatioyr3,fund.histSharpeRatioyr5,fund.histStdDevyr1,fund.histStdDevyr3,fund.histStdDevyr5,globalShareClassId,trackingErrorY1,trackingErrorY3,trackingErrorY5,final_performance,final_risk,final_tracking_error,risk_appetite
558,558,39243,BlackRock Asset Management Deutschland AG - ETF,Z92MR0NF6,iShares STOXX Europe Select Dividend 30 UCITS ETF (DE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,69.54,0.0,0.0,0.0,0.0,16.81,0.0,0.63,15.64,6.33,8.41,0.0,3.02,36.55,0.0,12.32,0.0,9.6,0.0,0.64,7.49,Z922YZ9C8,Europe Equity Income,EUCA000875,0.0,Equity,Fund,0.20344287284425644,-5.0,2.7166900000000003,1.19105,0.98983,0.97622,6.109,5.82011,0.12,0.38,0.4,19.43,23.25,19.66,Z91U7LS78,6.5,8.66,7.07,4.301776666666666,20.78,7.41,medium
559,559,39244,State Street Global Advisors Ltd,Z91NVECQ8,SPDR® MSCI Europe Utilities UCITS ETF,0.18,0.0,0.0,0.0,0.0,0.0,0.0,4.81,73.92,0.0,0.0,0.0,0.0,20.93,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,0.34,93.63,Z922YZ9E4,Sector Equity Utilities,EUCA000543,0.0,Equity,Fund,0.1636653437191254,-3.85774,8.38528,3.33834,10.76073,-3.85774,3.33834,10.76073,-0.4,0.16,0.4,24.61,23.3,19.78,Z922YZN65,14.49,12.68,10.8,3.4137766666666667,22.56333333333333,12.656666666666665,medium
560,560,39245,Deka Investment GmbH,Z915NQ8Q4,Deka MSCI USA LC UCITS ETF,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.29,0.16,0.0,0.18,0.0,0.0,0.67,98.58,0.0,2.25,8.39,10.44,7.54,4.92,13.83,15.06,6.23,0.0,2.05,27.09,0.01,2.19,Z922YZ9J3,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.1824204929283645,-10.43844,10.0172,9.95407,7.717060000000001,-9.64664,10.87821,8.705060000000001,-0.44,0.55,0.46,23.82,20.94,18.91,Z922YZLB6,0.92,1.72,1.9,3.3122100000000003,21.223333333333333,1.5133333333333334,medium
561,561,39247,DWS Investment S.A. (ETF),Z915P5CY6,Xtrackers II Eurozone Government Bond 1-3 UCITS ETF 1C,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YZ9N4,EUR Government Bond - Short Term,EUCA000837,0.0,Fixed Income,Fund,0.013377742393440441,-4.5444,-0.28951,-1.9759400000000005,-1.20844,-4.5444,-1.9759400000000005,-1.20844,-2.41,-1.19,-0.68,2.08,1.38,1.21,Z922YZH47,0.2,0.13,0.16,-2.57626,1.5566666666666666,0.16333333333333333,low
562,562,39249,State Street Global Advisors Ltd,Z947UP6X8,SPDR® S&P® U.S. Materials Select Sector UCITS ETF,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,18.62,79.43,0.16,90.16,0.0,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,Z922YZ9Q7,Sector Equity Industrial Materials,EUCA000538,0.0,Equity,Fund,0.1897996406595806,0.12944,0.0,17.838639999999995,8.450389999999999,0.12944,17.838639999999995,8.450389999999999,0.03,0.76,0.41,27.97,24.28,21.87,Z922YZLW0,6.93,6.51,6.37,8.806156666666665,24.70666666666667,6.603333333333333,medium
563,563,39250,DWS Investment S.A. (ETF),Z92QBFPY8,Xtrackers S&P ASX 200 UCITS ETF 1D,0.5,0.0,0.0,0.0,97.31,0.13,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.18,1.65,0.27,23.68,3.88,6.69,5.21,6.63,28.76,9.88,5.98,0.0,6.49,1.76,0.26,0.78,Z922YZ9V6,Australia & New Zealand Equity,EUCA000503,0.0,Equity,Fund,0.22538709558475675,-0.53668,4.01512,1.82613,2.42319,6.70195,7.37828,7.31711,0.02,0.41,0.24,30.05,28.49,23.68,Z922YZMW9,1.5,1.62,1.42,7.132446666666668,27.406666666666666,1.5133333333333334,high
564,564,39251,BlackRock Asset Management Ireland - ETF,Z94C6QP37,iShares Global Inflation Linked Govt Bond UCITS ETF USD (Acc),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YZ9W4,Global Inflation-Linked Bond,EUCA000858,0.0,Fixed Income,Fund,0.08916463283125219,-20.10293,0.01917,-4.06636,-1.24764,-20.10293,-4.06636,-1.24764,-1.68,-0.41,-0.26,14.57,10.99,8.96,Z922YZKA9,0.84,0.7,0.56,-8.47231,11.506666666666668,0.7000000000000001,low
565,565,39253,China Asset Management (HK) Limited,Z91WBSDD7,ChinaAMC Asia High Dividend ETF,0.45,0.0,36.35,62.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.3,5.15,3.01,2.74,9.92,1.35,39.99,3.44,5.55,0.0,0.79,19.0,0.29,8.77,Z922YZA36,Asia ex-Japan Equity,EUCA000779,0.0,Equity,Fund,0.1892385836640557,-11.14387,0.0,0.84765,-0.99674,-8.380930000000001,3.95795,1.83246,-0.35,0.22,0.11,26.02,20.64,18.25,Z922YZMN9,6.22,8.57,7.14,-0.8635066666666669,21.63666666666667,7.31,medium
566,566,39254,Invesco Investment Management Limited,Z91MF9660,Invesco FTSE RAFI All World 3000 UCITS ETF,0.0,0.36,3.85,4.29,2.05,3.68,0.36,4.93,13.37,8.08,1.65,0.47,0.0,6.92,49.86,0.13,6.08,6.75,8.97,7.82,10.09,22.43,9.62,11.42,0.0,2.82,9.48,0.12,4.4,Z922YZA69,Global Large-Cap Value Equity,EUCA000557,0.0,Equity,Fund,0.15970254103608436,-5.26278,4.92891,8.92532,2.77267,-2.72565,11.46897,5.22555,-0.15,0.58,0.29,22.16,20.81,18.75,Z922YZFZ0,2.75,2.19,2.08,4.65629,20.573333333333334,2.34,medium
567,567,39255,State Street Global Advisors Ltd,Z91YYLRN6,SPDR® S&P® U.S. Consumer Discretionary Select Sector UCITS ETF,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,99.43,0.13,0.0,0.0,94.24,4.78,0.0,0.0,0.0,0.41,0.0,0.0,0.44,0.13,0.0,Z922YZA85,Sector Equity Consumer Goods & Services,EUCA000534,0.0,Equity,Fund,0.2456813900370041,-14.50955,0.0,9.74449,8.503630000000001,-14.50955,9.74449,8.503630000000001,-0.39,0.43,0.4,34.04,27.98,24.01,Z922YZNG3,16.38,12.68,10.53,1.2461900000000004,28.676666666666666,13.196666666666665,high
568,568,39256,DWS Investment S.A. (ETF),Z915NJEM2,Xtrackers II iTraxx Crossover Swap UCITS ETF 1C,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YZAA0,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.08606283097396983,2.95152,3.8271,2.05891,1.01899,2.95152,2.05891,1.01899,-0.24,0.06,-0.19,17.96,15.18,12.91,Z922YZGC0,0.0,0.0,0.0,2.0098066666666665,15.35,0.0,medium
569,569,39257,BlackRock Asset Management Ireland - ETF,Z915NKSK8,iShares BRIC 50 UCITS ETF USD (Dist),0.74,0.0,1.02,86.44,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.44,4.78,22.73,35.31,3.48,3.6,18.81,3.71,1.22,0.0,2.91,2.22,0.42,0.81,Z922YXSX6,BRIC Equity,EUCA000700,0.0,Equity,Fund,0.2355927672772777,-22.04829,-3.03235,-13.3692,-10.05217,-19.00561,-11.3975,-7.90309,-0.34,-0.28,-0.24,44.37,30.7,26.06,Z922YYT54,18.35,12.87,10.29,-12.768733333333335,33.71,13.836666666666664,high
570,570,39258,Amundi Asset Management,Z94YWKJ71,MULTI-UNITS LUXEMBOURG - Lyxor Euro Government Bond 7-10Y (DR) UCITS ETF 2,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YXXM4,EUR Government Bond,EUCA000589,0.0,Fixed Income,Fund,0.08561927967437125,-17.42459,0.0,0.0,0.0,-16.32349,0.0,0.0,-1.54,0.0,0.0,11.34,0.0,0.0,Z94Z2GFM1,1.39,0.0,0.0,-5.441163333333333,3.78,0.4633333333333333,low
571,571,39259,LGIM Managers (Europe) Limited,Z94FFX2S5,L&G Europe ESG Exclusions Paris Aligned UCITS ETF Share Class EUR Accumulating,0.16,0.0,0.38,0.0,0.0,0.0,0.27,28.5,49.24,0.0,0.0,0.0,0.0,19.5,1.78,0.33,4.44,4.56,11.6,12.9,0.0,21.38,17.23,14.67,0.0,1.93,8.57,0.31,2.41,Z94EENV26,Europe Large-Cap Blend Equity,EUCA000511,0.0,Equity,Fund,0.1624010950213783,3.50107,0.0,9.19525,0.0,3.50107,9.19525,0.0,0.25,0.59,0.0,19.43,18.04,0.0,Z94EENW25,1.91,1.94,0.0,4.232106666666667,12.49,1.2833333333333332,low
572,572,39260,Amundi Asset Management,Z92GM6QH4,Lyxor MSCI Emerging Markets UCITS ETF Acc EUR,0.55,3.58,26.68,52.02,0.0,0.0,1.57,0.0,0.45,0.0,8.53,6.89,0.0,0.02,0.25,0.01,8.85,10.77,13.72,6.09,4.74,21.27,4.25,5.82,0.0,1.93,19.68,0.21,2.67,Z922YXGL5,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.19538178245510648,-10.64211,2.94681,1.62278,0.26342,-10.64211,1.62278,0.26342,-0.71,0.07,-0.12,24.23,20.97,18.91,Z91V3MZD7,0.01,0.06,0.06,-2.9186366666666665,21.37,0.043333333333333335,medium
573,573,39261,BlackRock Asset Management Ireland - ETF,Z92NMTUE1,iShares Edge MSCI USA Multifactor UCITS ETF USD (Dist),0.35,0.0,0.18,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,99.06,0.55,3.73,4.29,6.47,7.49,9.15,13.7,10.26,11.63,0.0,5.34,24.05,0.56,3.33,Z922YXGQ4,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.19954023209832847,-8.18121,0.0,8.171660000000001,4.74509,-6.76267,9.47628,6.05284,-0.28,0.48,0.33,25.04,21.21,19.23,Z92NS6GG6,4.18,4.3,3.78,2.92215,21.82666666666667,4.086666666666667,medium
574,574,39263,Amundi Asset Management,Z95FBVU85,Lyxor Index Fund - Lyxor ESG USD Corporate Bond (DR) UCITS ETF - Cap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YXGR2,USD Corporate Bond,EUCA000691,0.0,Fixed Income,Fund,0.07036901394776261,-10.05224,0.0,0.0,0.0,-10.05224,0.0,0.0,-1.07,0.0,0.0,12.04,0.0,0.0,Z95DPMGH1,0.57,0.0,0.0,-3.3507466666666663,4.013333333333333,0.19,low
575,575,39264,BlackRock Asset Management Ireland - ETF,Z95VYRST1,iShares Core UK Gilts UCITS ETF USD Hedged (Dist),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YXGS0,Other Bond,EUCA000771,0.0,Fixed Income,Fund,0.07163692719064968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z95W1KZ70,0.0,0.0,0.0,0.0,0.0,0.0,
576,576,39265,BlackRock Asset Management Ireland - ETF,Z95MGBH35,iShares Global Clean Energy UCITS ETF USD (Acc),0.0,0.0,3.11,13.92,0.49,3.21,0.0,9.81,15.65,2.2,5.53,0.51,0.0,0.87,44.18,0.52,2.78,0.0,0.0,0.0,0.0,0.0,0.0,15.53,0.0,0.0,35.03,0.53,46.13,Z922YXGW1,Sector Equity Alternative Energy,EUCA000705,0.0,Equity,Fund,0.22521104830847385,-6.69256,0.0,0.0,0.0,-6.69256,0.0,0.0,-0.17,0.0,0.0,31.3,0.0,0.0,Z95MJA4W4,0.4,0.0,0.0,-2.2308533333333336,10.433333333333334,0.13333333333333333,low
577,577,39266,Franklin Templeton International Services S.  r.l.,Z951EFU96,Franklin S&P 500 Paris Aligned Climate UCITS ETF,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.06,99.47,0.28,1.62,8.19,12.3,6.46,0.0,16.61,15.54,8.71,0.0,3.05,26.64,0.3,0.58,Z94VYWTN3,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.2001815788749868,-8.930639999999997,0.0,0.0,0.0,-8.930639999999997,0.0,0.0,-0.38,0.0,0.0,24.88,0.0,0.0,Z94VYWTU7,1.89,0.0,0.0,-2.976879999999998,8.293333333333333,0.63,low
578,578,39267,BlackRock Asset Management North Asia Ltd - ETF,Z94V9DWZ2,iShares MSCI Emerging Markets ETF (HK),0.18,3.43,27.28,50.8,0.0,0.0,1.63,0.0,0.5,0.0,8.47,6.95,0.0,0.01,0.25,0.68,8.69,10.6,12.98,6.2,4.77,21.3,4.1,6.04,0.0,1.92,20.21,0.67,2.52,Z94VYWTP8,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.196214080584646,-17.61399,0.0,0.0,0.0,-17.61399,0.0,0.0,-0.92,0.0,0.0,21.9,0.0,0.0,Z94VYWTX1,4.06,0.0,0.0,-5.87133,7.3,1.3533333333333333,low
579,579,39268,DWS Investment S.A. (ETF),Z94Y3UBY0,Xtrackers II EUR Corporate Bond Short Duration SRI PAB UCITS ETF 1C,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z94VYWTQ6,EUR Corporate Bond,EUCA000690,0.0,Fixed Income,Fund,0.027529531443792242,-5.14564,0.0,0.0,0.0,-5.14564,0.0,0.0,-1.18,0.0,0.0,4.72,0.0,0.0,Z94VYWTW3,4.9,0.0,0.0,-1.7152133333333337,1.5733333333333333,1.6333333333333335,low
580,580,39269,BlackRock Asset Management Ireland - ETF,Z944MFLL5,iShares MSCI World ESG Screened UCITS ETF USD (Dist),0.2,0.0,1.31,0.02,2.13,3.2,0.0,4.75,9.57,6.51,0.16,0.2,0.0,4.76,67.08,0.31,3.86,7.17,11.0,6.81,2.71,17.32,14.44,10.05,0.0,2.99,21.49,0.32,1.84,Z944TTAK2,Global Large-Cap Blend Equity,EUCA000555,0.0,Equity,Fund,0.18885836844175305,-9.1397,0.0,8.494,0.0,-7.59835,10.10821,0.0,-0.36,0.52,0.0,23.28,20.58,0.0,Z944TTB62,2.18,1.81,0.0,0.8366199999999999,14.62,1.33,low
581,581,39270,BlackRock Asset Management Ireland - ETF,Z944MFLN1,iShares MSCI USA ESG Screened UCITS ETF USD (Acc),0.07,0.0,0.04,0.0,0.0,0.1,0.0,0.32,0.14,0.0,0.17,0.0,0.0,0.65,98.33,0.25,2.58,8.32,11.28,6.74,1.44,14.57,15.42,7.52,0.0,3.11,27.39,0.26,1.37,Z944TTAL0,US Large-Cap Blend Equity,EUCA000526,0.0,Equity,Fund,0.1998440421117521,-9.07794,0.0,11.94723,0.0,-9.07794,11.94723,0.0,-0.4,0.58,0.0,24.07,21.44,0.0,Z944TTB05,1.39,1.14,0.0,0.9564299999999998,15.170000000000002,0.8433333333333333,medium
582,582,39271,BlackRock Asset Management Ireland - ETF,Z944TKHJ7,iShares MSCI Japan ESG Screened UCITS ETF USD (Acc),0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56,0.0,0.0,0.0,0.0,0.0,0.44,4.95,8.16,14.99,4.74,0.35,13.14,9.98,22.7,0.0,3.37,17.18,0.44,0.0,Z944TTAM8,Japan Large-Cap Equity,EUCA000521,0.0,Equity,Fund,0.14030682264260816,-9.63714,0.0,3.28581,0.0,-9.63714,3.28581,0.0,0.53,0.82,0.0,14.76,15.04,0.0,Z944TTAX4,2.75,2.29,0.0,-2.1171100000000003,9.933333333333332,1.68,low
583,583,39272,DWS Investment S.A. (ETF),Z958LJM11,Xtrackers MSCI EM Asia ESG Screened Swap UCITS ETF 1D USD,0.35,0.0,0.0,0.0,0.0,0.0,0.0,21.59,16.24,2.23,0.0,0.0,0.0,0.31,61.68,-2.05,7.57,3.44,9.56,10.41,0.0,19.74,13.97,7.45,0.0,7.65,20.8,-2.05,1.46,Z922YXGJ0,Asia ex-Japan Equity,EUCA000779,0.0,Equity,Fund,0.17550234003789406,-16.332060000000002,0.0,0.0,0.0,-15.427079999999998,0.0,0.0,-0.54,0.0,0.0,29.12,0.0,0.0,Z958NUB73,1.65,0.0,0.0,-5.142359999999999,9.706666666666667,0.5499999999999999,low
584,584,39273,"Yuanta Securities Inv Trust Co., Ltd",Z915NJCD4,Yuanta/P-shares Taiwan Electronics Tech ETF,0.4,0.0,94.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,5.49,0.06,5.19,0.33,0.0,0.0,0.0,0.0,2.58,0.0,0.0,86.36,5.48,0.0,Z922YXGG6,Sector Equity Technology,EUCA000542,0.0,Equity,Fund,0.20137962954528124,-12.97676,9.57427,13.77447,10.06564,-10.278,16.81428,13.44599,-0.38,0.62,0.52,39.34,30.24,26.23,Z922YY2D6,27.03,22.47,19.88,6.660756666666668,31.93666666666667,23.126666666666665,high
585,585,39274,Deka Investment GmbH,Z915P5F23,Deka DAX® (ausschüttend) UCITS ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04,0.0,0.0,0.0,0.0,0.0,0.85,1.11,7.19,6.27,14.06,1.91,0.0,18.11,11.13,21.49,0.0,1.44,13.12,1.11,4.17,Z922YXGE1,Germany Equity,EUCA000638,0.0,Equity,Fund,0.18861803079894884,2.73092,4.02217,5.7553199999999975,1.27637,5.57535,8.227889999999999,3.72068,0.33,0.48,0.3,22.38,22.1,19.4,Z922YY659,0.46,0.33,0.28,5.841306666666667,21.293333333333333,0.3566666666666667,medium
586,586,39275,State Street Global Advisors Ltd,Z95NWE326,SPDR® MSCI World Technology UCITS ETF USD Acc,0.3,0.0,0.44,0.0,0.2,1.1,0.0,0.47,5.9,3.97,0.0,0.32,0.0,0.18,87.37,0.05,0.0,0.1,0.25,0.0,0.0,7.01,0.0,1.96,0.0,0.0,90.62,0.06,0.0,Z922YXF36,Sector Equity Technology,EUCA000542,0.0,Equity,Fund,0.1859311561220828,-12.79114,16.73709,13.87105,13.56704,-12.79114,13.87105,13.56704,-0.4,0.6,0.61,30.47,25.25,22.62,Z922YY2C8,0.06,0.06,0.06,4.882316666666667,26.11333333333333,0.06,high
587,587,39276,BlackRock Asset Management Ireland - ETF,Z945XVWT6,iShares MSCI Japan SRI UCITS ETF USD (Dist),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69,0.0,0.0,0.0,0.0,0.0,0.31,5.22,8.99,8.45,6.17,0.0,15.05,8.51,23.78,0.0,4.93,18.59,0.31,0.0,Z927VM4D2,Japan Large-Cap Equity,EUCA000521,0.0,Equity,Fund,0.1615949235039275,-13.0833,0.0,0.53052,0.0,-10.94924,2.50001,0.0,0.45,0.78,0.0,13.64,14.58,0.0,Z9460DJA6,2.52,3.44,0.0,-2.81641,9.406666666666666,1.9866666666666664,low
588,588,39277,Amundi Asset Management,Z91V3GUC7,Lyxor PEA Emergents (MSCI Emerging Markets) UCITS ETF Capi,0.55,3.58,26.68,52.02,0.0,0.0,1.57,0.0,0.45,0.0,8.53,6.89,0.0,0.02,0.25,0.01,8.85,10.77,13.72,6.09,4.74,21.27,4.25,5.82,0.0,1.93,19.68,0.21,2.67,Z922YXF44,Global Emerging Markets Equity,EUCA000507,0.0,Equity,Fund,0.1641888774980139,-10.69746,0.0,1.59865,0.25377,-10.69746,1.59865,0.25377,-0.71,0.07,-0.12,24.24,20.97,18.91,Z922YY3U7,0.02,0.05,0.06,-2.9483466666666667,21.373333333333328,0.043333333333333335,medium
589,589,39278,BlackRock Asset Management Ireland - ETF,Z91QX08J0,iShares MSCI Target UK Real Estate UCITS ETF GBP (Dist),0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.52,1.05,0.0,0.0,0.0,0.0,46.22,0.0,52.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0.0,52.2,0.0,Z922YXF69,Property - Indirect Other,EUCA000825,0.0,Equity,Fund,0.16430681839933434,-19.61003,0.0,-4.4792,-1.68972,-17.85835,-3.0640400000000003,0.11584,-1.03,-0.15,-0.1,27.88,22.32,19.47,Z922YY2J3,0.0,0.0,0.0,-6.935516666666667,23.22333333333333,0.0,medium
590,590,39279,BlackRock Asset Management Ireland - ETF,Z91TPMP64,iShares VII PLC - iShares MSCI EMU CHF Hedged ETF Acc,0.38,0.0,0.65,0.0,0.0,0.0,0.0,0.0,95.6,0.0,0.32,0.0,0.0,1.09,1.46,0.88,6.36,4.92,15.46,7.75,4.98,16.9,7.75,16.16,0.0,1.45,11.78,1.05,5.44,Z922YXF93,Other Equity,EUCA000539,0.0,Equity,Fund,0.1797371128293277,6.602360000000001,0.0,9.27154,5.3753199999999985,6.602360000000001,9.27155,5.3753199999999985,0.17,0.49,0.29,26.14,24.29,20.82,Z922YXYH4,0.0,0.0,0.0,7.083076666666666,23.75,0.0,medium
591,591,39281,Vanguard Group (Ireland) Limited,Z91Z45UM9,Vanguard EUR Corporate Bond UCITS ETF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YXFC6,EUR Corporate Bond,EUCA000690,0.0,Fixed Income,Fund,0.057230143321843986,-10.88889,0.0,-5.13696,-2.34232,-9.72457,-4.3384,-1.5167,-1.07,-0.51,-0.16,9.56,7.56,6.09,Z922YY3J2,0.07,0.11,0.1,-5.193223333333333,7.736666666666667,0.09333333333333334,low
592,592,39282,UBS Fund Management (Switzerland) AG,Z94910LX4,UBS ETF (CH) – SLI® (CHF) A-dis,0.12,0.0,0.0,0.0,0.0,0.0,0.0,99.89,0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,12.6,2.06,6.25,8.32,0.0,26.18,28.8,13.86,0.0,0.0,2.11,-0.18,0.0,Z922YXFE2,Switzerland Equity,EUCA000548,0.0,Equity,Fund,0.14991115572578845,-7.32954,4.54721,5.6264699999999985,3.81597,-4.62824,8.49746,6.7141800000000025,-0.16,0.61,0.55,18.7,16.55,15.37,Z922YY7H2,5.02,4.74,4.58,3.5278000000000005,16.87333333333333,4.78,medium
593,593,39283,BlackRock Asset Management Ireland - ETF,Z915NBES6,iShares MSCI Taiwan UCITS ETF USD (Dist),0.74,0.0,99.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.14,6.88,2.91,3.13,1.94,0.4,17.16,0.4,4.53,0.0,0.0,62.5,0.15,0.0,Z922YXFK8,Taiwan Large-Cap Equity,EUCA000670,0.0,Equity,Fund,0.2749123634213934,-20.66454,7.10165,10.53054,7.1055899999999985,-18.06037,13.03184,9.64471,-0.33,0.63,0.58,27.23,23.02,19.66,Z91V3MXY3,2.73,3.29,2.58,1.5387266666666672,23.30333333333333,2.8666666666666667,medium
594,594,39284,BlackRock Asset Management Ireland - ETF,Z944TKHM0,iShares MSCI Europe ESG Screened UCITS ETF EUR (Acc),0.12,0.0,0.38,0.0,0.0,0.0,0.0,24.83,51.99,0.0,0.0,0.0,0.0,20.79,1.37,0.64,5.12,4.32,10.86,9.0,5.85,20.11,16.53,14.81,0.0,1.29,7.6,0.72,3.79,Z944TTAP1,Europe Large-Cap Blend Equity,EUCA000511,0.0,Equity,Fund,0.16406058067924645,4.19829,0.0,9.40445,0.0,4.19829,9.40445,0.0,0.29,0.6,0.0,19.16,18.21,0.0,Z944TTB70,0.53,1.21,0.0,4.534246666666667,12.456666666666667,0.58,low
595,595,39285,BlackRock Asset Management Deutschland AG - ETF,Z957CVEW7,iShares Pfandbriefe UCITS ETF (DE),0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z922YXFP7,EUR Corporate Bond,EUCA000690,0.0,Fixed Income,Fund,0.04391267519785446,-11.48649,-1.6948299999999998,-5.75485,-2.7512,-11.16329,-5.4127800000000015,-2.32356,-1.68,-1.12,-0.49,7.12,4.59,3.91,Z91UYCM25,3.67,4.42,3.62,-6.299876666666668,5.206666666666667,3.9033333333333338,low
596,596,39287,Amundi Asset Management,Z95ALLLM6,Lyxor MSCI Robotics & AI ESG Filtered UCITS ETF,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Z944T8QH8,Sector Equity Technology,EUCA000542,0.0,Equity,Fund,0.1890650310144724,-19.43293,0.0,8.854569999999997,0.0,-19.43293,8.854569999999997,0.0,-0.73,0.41,0.0,28.23,27.47,0.0,Z944T8QL9,7.74,9.93,0.0,-3.5261200000000006,18.566666666666666,5.8900000000000015,medium
